Greedy	44	5	115.000000	0.400000	0.050000	2.500000		13363.798113	0.000000	13363.798113	0.000000
DFS	45	5	115.000000	0.400000	0.050000	3.000000		19578.618980	0.000000	19578.618980	0.100000
ACO	45	5	115.000000	0.400000	0.050000	3.000000		19619.620136	0.000000	19619.620136	0.640000
PSO	45	5	115.000000	0.400000	0.050000	3.000000		19853.787159	234.570000	19619.217159	0.090000
GA	45	5	115.000000	0.400000	0.050000	3.000000		20675.185136	1055.565000	19619.620136	0.102000
Greedy	45	5	115.000000	0.400000	0.050000	3.000000		19578.618980	0.000000	19578.618980	0.001000
DFS	46	5	115.000000	0.400000	0.100000	1.000000		131348.307154	0.000000	131348.307154	0.205000
ACO	46	5	115.000000	0.400000	0.100000	1.000000		131348.307154	0.000000	131348.307154	0.772000
PSO	46	5	115.000000	0.400000	0.100000	1.000000		132286.587154	938.280000	131348.307154	0.115000
GA	46	5	115.000000	0.400000	0.100000	1.000000		133850.387154	2502.080000	131348.307154	0.126000
Greedy	46	5	115.000000	0.400000	0.100000	1.000000		131348.307154	0.000000	131348.307154	0.002000
DFS	47	5	115.000000	0.400000	0.100000	1.500000		17904.430477	0.000000	17904.430477	0.041000
ACO	47	5	115.000000	0.400000	0.100000	1.500000		17904.430477	0.000000	17904.430477	0.419000
PSO	47	5	115.000000	0.400000	0.100000	1.500000		18334.475477	430.045000	17904.430477	0.123000
GA	47	5	115.000000	0.400000	0.100000	1.500000		18764.520477	860.090000	17904.430477	0.121000
Greedy	47	5	115.000000	0.400000	0.100000	1.500000		17904.430477	0.000000	17904.430477	0.000000
DFS	48	5	115.000000	0.400000	0.100000	2.000000		92351.137431	0.000000	92351.137431	2.989000
ACO	48	5	115.000000	0.400000	0.100000	2.000000		92435.457786	0.000000	92435.457786	0.657000
PSO	48	5	115.000000	0.400000	0.100000	2.000000		93250.322431	899.185000	92351.137431	0.113000
GA	48	5	115.000000	0.400000	0.100000	2.000000		94582.612297	2189.320000	92393.292297	0.138000
Greedy	48	5	115.000000	0.400000	0.100000	2.000000		92351.137431	0.000000	92351.137431	0.001000
DFS	49	5	115.000000	0.400000	0.100000	2.500000		113871.474408	0.000000	113871.474408	0.773000
ACO	49	5	115.000000	0.400000	0.100000	2.500000		113956.429014	0.000000	113956.429014	0.793000
PSO	49	5	115.000000	0.400000	0.100000	2.500000		114614.551845	742.805000	113871.746845	0.085000
GA	49	5	115.000000	0.400000	0.100000	2.500000		116490.839408	2619.365000	113871.474408	0.116000
Greedy	49	5	115.000000	0.400000	0.100000	2.500000		113871.474408	0.000000	113871.474408	0.000000
DFS	50	5	115.000000	0.400000	0.100000	3.000000		32075.592839	0.000000	32075.592839	0.992000
ACO	50	5	115.000000	0.400000	0.100000	3.000000		32117.711604	0.000000	32117.711604	0.546000
PSO	50	5	115.000000	0.400000	0.100000	3.000000		32701.112839	625.520000	32075.592839	0.064000
GA	50	5	115.000000	0.400000	0.100000	3.000000		33991.247839	1915.655000	32075.592839	0.100000
Greedy	50	5	115.000000	0.400000	0.100000	3.000000		32075.592839	0.000000	32075.592839	0.014000
DFS	51	5	115.000000	0.400000	0.200000	1.000000		118957.701528	0.000000	118957.701528	0.496000
ACO	51	5	115.000000	0.400000	0.200000	1.000000		118957.701528	0.000000	118957.701528	0.582000
PSO	51	5	115.000000	0.400000	0.200000	1.000000		119544.126528	586.425000	118957.701528	0.079000
GA	51	5	115.000000	0.400000	0.200000	1.000000		120482.406528	1524.705000	118957.701528	0.112000
Greedy	51	5	115.000000	0.400000	0.200000	1.000000		118957.701528	0.000000	118957.701528	0.001000
DFS	52	5	115.000000	0.400000	0.200000	1.500000		283974.575311	0.000000	283974.575311	1.731000
ACO	52	5	115.000000	0.400000	0.200000	1.500000		283974.575311	0.000000	283974.575311	0.722000
PSO	52	5	115.000000	0.400000	0.200000	1.500000		285069.235311	1094.660000	283974.575311	0.057000
GA	52	5	115.000000	0.400000	0.200000	1.500000		286515.750311	2541.175000	283974.575311	0.104000
Greedy	52	5	115.000000	0.400000	0.200000	1.500000		283974.575311	0.000000	283974.575311	0.000000
DFS	53	5	115.000000	0.400000	0.200000	2.000000		234174.716073	0.000000	234174.716073	0.145000
ACO	53	5	115.000000	0.400000	0.200000	2.000000		234259.080027	0.000000	234259.080027	0.663000
PSO	53	5	115.000000	0.400000	0.200000	2.000000		235386.661073	1211.945000	234174.716073	0.057000
GA	53	5	115.000000	0.400000	0.200000	2.000000		236324.941080	2150.225000	234174.716080	0.120000
Greedy	53	5	115.000000	0.400000	0.200000	2.000000		234174.716073	0.000000	234174.716073	0.000000
DFS	54	5	115.000000	0.400000	0.200000	2.500000		78440.128784	0.000000	78440.128784	0.256000
ACO	54	5	115.000000	0.400000	0.200000	2.500000		78482.308451	0.000000	78482.308451	0.562000
PSO	54	5	115.000000	0.400000	0.200000	2.500000		79104.756698	664.615000	78440.141698	0.073000
GA	54	5	115.000000	0.400000	0.200000	2.500000		79612.991698	1172.850000	78440.141698	0.099000
Greedy	54	5	115.000000	0.400000	0.200000	2.500000		78440.128784	0.000000	78440.128784	0.000000
DFS	55	5	115.000000	0.400000	0.200000	3.000000		167580.316164	0.000000	167580.316164	0.517000
ACO	55	5	115.000000	0.400000	0.200000	3.000000		167791.108325	0.000000	167791.108325	0.874000
PSO	55	5	115.000000	0.400000	0.200000	3.000000		168870.453940	1290.135000	167580.318940	0.060000
GA	55	5	115.000000	0.400000	0.200000	3.000000		170365.259492	2658.460000	167706.799492	0.100000
Greedy	55	5	115.000000	0.400000	0.200000	3.000000		167580.316164	0.000000	167580.316164	0.000000
DFS	56	5	115.000000	0.400000	0.300000	1.000000		84726.930867	0.000000	84726.930867	0.007000
ACO	56	5	115.000000	0.400000	0.300000	1.000000		84726.930867	0.000000	84726.930867	0.483000
PSO	56	5	115.000000	0.400000	0.300000	1.000000		84805.120867	78.190000	84726.930867	0.043000
